day_name_end,month_end,day_end,hour_end,return_for_next_hour
Sunday,8,5,18,165
Sunday,8,5,19,144
Sunday,8,5,20,129
Sunday,8,5,21,96
Sunday,8,5,22,67
Sunday,8,5,23,35
Sunday,8,12,0,65
Sunday,8,12,1,23
Sunday,8,12,2,17
Sunday,8,12,3,12
Sunday,8,12,4,6
Sunday,8,12,5,6
Sunday,8,12,6,15
Sunday,8,12,7,35
Sunday,8,12,8,89
Sunday,8,12,9,158
Sunday,8,12,10,199
Sunday,8,12,11,282
Sunday,8,12,12,363
Sunday,8,12,13,356
Sunday,8,12,14,356
Sunday,8,12,15,327
Sunday,8,12,16,350
Sunday,8,12,17,327
Sunday,8,12,18,279
Sunday,8,12,19,219
Sunday,8,12,20,146
Sunday,8,12,21,95
Sunday,8,12,22,74
Sunday,8,12,23,40
Sunday,8,19,0,36
Sunday,8,19,1,32
Sunday,8,19,2,23
Sunday,8,19,3,3
Sunday,8,19,4,5
Sunday,8,19,5,7
Sunday,8,19,6,15
Sunday,8,19,7,36
Sunday,8,19,8,110
Sunday,8,19,9,57
Sunday,8,19,10,145
Sunday,8,19,11,235
Sunday,8,19,12,260
Sunday,8,19,13,310
Sunday,8,19,14,332
Sunday,8,19,15,294
Sunday,8,19,16,340
Sunday,8,19,17,541
Sunday,8,19,18,300
Sunday,8,19,19,45
Sunday,8,19,20,93
Sunday,8,19,21,115
Sunday,8,19,22,60
Sunday,8,19,23,38
Sunday,8,26,0,68
Sunday,8,26,1,38
Sunday,8,26,2,23
Sunday,8,26,3,9
Sunday,8,26,4,3
Sunday,8,26,5,12
Sunday,8,26,6,15
Sunday,8,26,7,24
Sunday,8,26,8,69
Sunday,8,26,9,103
Sunday,8,26,10,182
Sunday,8,26,11,208
Sunday,8,26,12,263
Sunday,8,26,13,215
Sunday,8,26,14,274
Sunday,8,26,15,293
Sunday,8,26,16,332
Sunday,8,26,17,265
Sunday,8,26,18,423
Sunday,8,26,19,127
Sunday,8,26,20,110
Sunday,8,26,21,103
Sunday,8,26,22,63
Sunday,8,26,23,47
Sunday,9,2,0,50
Sunday,9,2,1,33
Sunday,9,2,2,24
Sunday,9,2,3,7
Sunday,9,2,4,15
Sunday,9,2,5,7
Sunday,9,2,6,10
Sunday,9,2,7,41
Sunday,9,2,8,75
Sunday,9,2,9,127
Sunday,9,2,10,383
Sunday,9,2,11,119
Sunday,9,2,12,197
Sunday,9,2,13,472
Sunday,9,2,14,157
Sunday,9,2,15,266
Sunday,9,2,16,323
Sunday,9,2,17,296
Sunday,9,2,18,241
Sunday,9,2,19,213
Sunday,9,2,20,141
Sunday,9,2,21,117
Sunday,9,2,22,88
Sunday,9,2,23,42
Sunday,9,9,0,67
Sunday,9,9,1,41
Sunday,9,9,2,24
Sunday,9,9,3,12
Sunday,9,9,4,7
Sunday,9,9,5,11
Sunday,9,9,6,25
Sunday,9,9,7,28
Sunday,9,9,8,106
Sunday,9,9,9,151
Sunday,9,9,10,218
Sunday,9,9,11,278
Sunday,9,9,12,341
Sunday,9,9,13,297
Sunday,9,9,14,313
Sunday,9,9,15,309
Sunday,9,9,16,364
Sunday,9,9,17,296
Sunday,9,9,18,272
Sunday,9,9,19,229
Sunday,9,9,20,158
Sunday,9,9,21,135
Sunday,9,9,22,74
Sunday,9,9,23,37
Sunday,9,16,0,51
Sunday,9,16,1,26
Sunday,9,16,2,32
Sunday,9,16,3,19
Sunday,9,16,4,11
Sunday,9,16,5,7
Sunday,9,16,6,9
Sunday,9,16,7,34
Sunday,9,16,8,99
Sunday,9,16,9,152
Sunday,9,16,10,224
Sunday,9,16,11,317
Sunday,9,16,12,287
Sunday,9,16,13,322
Sunday,9,16,14,336
Sunday,9,16,15,276
Sunday,9,16,16,328
Sunday,9,16,17,345
Sunday,9,16,18,234
Sunday,9,16,19,241
Sunday,9,16,20,148
Sunday,9,16,21,84
Sunday,9,16,22,56
Sunday,9,16,23,44
Sunday,9,23,0,45
Sunday,9,23,1,42
Sunday,9,23,2,26
Sunday,9,23,3,10
Sunday,9,23,4,5
Sunday,9,23,5,9
Sunday,9,23,6,15
Sunday,9,23,7,30
Sunday,9,23,8,77
Sunday,9,23,9,176
Sunday,9,23,10,212
Sunday,9,23,11,284
Sunday,9,23,12,277
Sunday,9,23,13,339
Sunday,9,23,14,596
Sunday,9,23,15,198
Sunday,9,23,16,451
Sunday,9,23,17,406
Sunday,9,23,18,90
Sunday,9,23,19,150
Sunday,9,23,20,158
Sunday,9,23,21,111
Sunday,9,23,22,60
Sunday,9,23,23,35
Sunday,9,30,0,62
Sunday,9,30,1,49
Sunday,9,30,2,35
Sunday,9,30,3,18
Sunday,9,30,4,8
Sunday,9,30,5,13
Sunday,9,30,6,6
Sunday,9,30,7,26
Sunday,9,30,8,138
Sunday,9,30,9,61
Sunday,9,30,10,202
Sunday,9,30,11,531
Sunday,9,30,12,190
Sunday,9,30,13,241
Sunday,9,30,14,352
Sunday,9,30,15,367
Sunday,9,30,16,285
Sunday,9,30,17,326
Sunday,9,30,18,282
Sunday,9,30,19,235
Sunday,9,30,20,157
Sunday,9,30,21,128
Sunday,9,30,22,96
Sunday,9,30,23,48
Sunday,10,7,0,58
Sunday,10,7,1,35
Sunday,10,7,2,37
Sunday,10,7,3,12
Sunday,10,7,4,12
Sunday,10,7,5,7
Sunday,10,7,6,17
Sunday,10,7,7,26
Sunday,10,7,8,100
Sunday,10,7,9,147
Sunday,10,7,10,207
Sunday,10,7,11,322
Sunday,10,7,12,314
Sunday,10,7,13,361
Sunday,10,7,14,337
Sunday,10,7,15,363
Sunday,10,7,16,385
Sunday,10,7,17,366
Sunday,10,7,18,314
Sunday,10,7,19,258
Sunday,10,7,20,138
Sunday,10,7,21,152
Sunday,10,7,22,96
Sunday,10,7,23,64
Sunday,10,14,0,49
Sunday,10,14,1,46
Sunday,10,14,2,26
Sunday,10,14,3,13
Sunday,10,14,4,8
Sunday,10,14,5,9
Sunday,10,14,6,12
Sunday,10,14,7,28
Sunday,10,14,8,76
Sunday,10,14,9,120
Sunday,10,14,10,233
Sunday,10,14,11,300
Sunday,10,14,12,307
Sunday,10,14,13,319
Sunday,10,14,14,343
Sunday,10,14,15,327
Sunday,10,14,16,345
Sunday,10,14,17,473
Sunday,10,14,18,152
Sunday,10,14,19,163
Sunday,10,14,20,140
Sunday,10,14,21,101
Sunday,10,14,22,91
Sunday,10,14,23,53
Sunday,10,21,0,56
Sunday,10,21,1,35
Sunday,10,21,2,30
Sunday,10,21,3,21
Sunday,10,21,4,7
Sunday,10,21,5,9
Sunday,10,21,6,17
Sunday,10,21,7,36
Sunday,10,21,8,67
Sunday,10,21,9,157
Sunday,10,21,10,197
Sunday,10,21,11,212
Sunday,10,21,12,241
Sunday,10,21,13,295
Sunday,10,21,14,296
Sunday,10,21,15,273
Sunday,10,21,16,279
Sunday,10,21,17,274
Sunday,10,21,18,265
Sunday,10,21,19,282
Sunday,10,21,20,51
Sunday,10,21,21,76
Sunday,10,21,22,75
Sunday,10,21,23,65
Sunday,10,28,0,64
Sunday,10,28,1,44
Sunday,10,28,2,32
Sunday,10,28,3,19
Sunday,10,28,4,15
Sunday,10,28,5,2
Sunday,10,28,6,8
Sunday,10,28,7,32
Sunday,10,28,8,86
Sunday,10,28,9,123
Sunday,10,28,10,194
Sunday,10,28,11,223
Sunday,10,28,12,467
Sunday,10,28,13,392
Sunday,10,28,14,95
Sunday,10,28,15,240
Sunday,10,28,16,538
Sunday,10,28,17,355
Sunday,10,28,18,65
Sunday,10,28,19,141
Sunday,10,28,20,124
Sunday,10,28,21,96
Sunday,10,28,22,54
Sunday,10,28,23,35
Sunday,11,4,0,69
Sunday,11,4,1,75
Sunday,11,4,2,20
Sunday,11,4,3,6
Sunday,11,4,4,1
Sunday,11,4,5,10
Sunday,11,4,6,22
Sunday,11,4,7,46
Sunday,11,4,8,106
Sunday,11,4,9,184
Sunday,11,4,10,263
Sunday,11,4,11,285
Sunday,11,4,12,328
Sunday,11,4,13,348
Sunday,11,4,14,344
Sunday,11,4,15,345
Sunday,11,4,16,336
Sunday,11,4,17,289
Sunday,11,4,18,201
Sunday,11,4,19,151
Sunday,11,4,20,105
Sunday,11,4,21,76
Sunday,11,4,22,67
Sunday,11,4,23,40
Sunday,11,11,0,76
Sunday,11,11,1,35
Sunday,11,11,2,1
Sunday,11,11,3,14
Sunday,11,11,4,2
Sunday,11,11,5,17
Sunday,11,11,6,10
Sunday,11,11,7,28
Sunday,11,11,8,66
Sunday,11,11,9,117
Sunday,11,11,10,137
Sunday,11,11,11,351
Sunday,11,11,12,83
Sunday,11,11,13,174
Sunday,11,11,14,368
Sunday,11,11,15,88
Sunday,11,11,16,174
Sunday,11,11,17,203
Sunday,11,11,18,150
Sunday,11,11,19,142
Sunday,11,11,20,101
Sunday,11,11,21,79
Sunday,11,11,22,71
Sunday,11,11,23,41
Sunday,11,18,0,23
Sunday,11,18,1,20
Sunday,11,18,2,18
Sunday,11,18,3,4
Sunday,11,18,4,6
Sunday,11,18,5,11
Sunday,11,18,6,10
Sunday,11,18,7,21
Sunday,11,18,8,43
Sunday,11,18,9,72
Sunday,11,18,10,121
Sunday,11,18,11,122
Sunday,11,18,12,154
Sunday,11,18,13,136
Sunday,11,18,14,159
Sunday,11,18,15,164
Sunday,11,18,16,154
Sunday,11,18,17,163
Sunday,11,18,18,121
Sunday,11,18,19,81
Sunday,11,18,20,63
Sunday,11,18,21,58
Sunday,11,18,22,64
Sunday,11,18,23,26
Sunday,11,25,0,24
Sunday,11,25,1,18
Sunday,11,25,2,16
Sunday,11,25,3,5
Sunday,11,25,4,4
Sunday,11,25,5,3
Sunday,11,25,6,7
Sunday,11,25,7,20
Sunday,11,25,8,48
Sunday,11,25,9,68
Sunday,11,25,10,126
Sunday,11,25,11,297
Sunday,11,25,12,214
Sunday,11,25,13,51
Sunday,11,25,14,309
Sunday,11,25,15,75
Sunday,11,25,16,298
Sunday,11,25,17,243
Sunday,11,25,18,27
Sunday,11,25,19,154
Sunday,11,25,20,16
Sunday,11,25,21,48
Sunday,11,25,22,32
Sunday,11,25,23,30
Sunday,12,2,0,60
Sunday,12,2,1,35
Sunday,12,2,2,40
Sunday,12,2,3,16
Sunday,12,2,4,10
Sunday,12,2,5,6
Sunday,12,2,6,13
Sunday,12,2,7,27
Sunday,12,2,8,64
Sunday,12,2,9,104
Sunday,12,2,10,170
Sunday,12,2,11,208
Sunday,12,2,12,244
Sunday,12,2,13,227
Sunday,12,2,14,242
Sunday,12,2,15,234
Sunday,12,2,16,225
Sunday,12,2,17,171
Sunday,12,2,18,166
Sunday,12,2,19,113
Sunday,12,2,20,87
Sunday,12,2,21,77
Sunday,12,2,22,52
Sunday,12,2,23,40
Sunday,12,9,0,55
Sunday,12,9,1,28
Sunday,12,9,2,28
Sunday,12,9,3,7
Sunday,12,9,4,8
Sunday,12,9,5,8
Sunday,12,9,6,9
Sunday,12,9,7,25
Sunday,12,9,8,37
Sunday,12,9,9,115
Sunday,12,9,10,167
Sunday,12,9,11,160
Sunday,12,9,12,165
Sunday,12,9,13,190
Sunday,12,9,14,184
Sunday,12,9,15,229
Sunday,12,9,16,173
Sunday,12,9,17,180
Sunday,12,9,18,157
Sunday,12,9,19,115
Sunday,12,9,20,87
Sunday,12,9,21,76
Sunday,12,9,22,44
Sunday,12,9,23,45
Sunday,12,16,0,64
Sunday,12,16,1,49
Sunday,12,16,2,55
Sunday,12,16,3,18
Sunday,12,16,4,8
Sunday,12,16,5,11
Sunday,12,16,6,9
Sunday,12,16,7,25
Sunday,12,16,8,55
Sunday,12,16,9,94
Sunday,12,16,10,184
Sunday,12,16,11,212
Sunday,12,16,12,240
Sunday,12,16,13,172
Sunday,12,16,14,99
Sunday,12,16,15,46
Sunday,12,16,16,50
Sunday,12,16,17,45
Sunday,12,16,18,66
Sunday,12,16,19,74
Sunday,12,16,20,49
Sunday,12,16,21,24
Sunday,12,16,22,70
Sunday,12,16,23,25
Sunday,12,23,0,37
Sunday,12,23,1,27
Sunday,12,23,2,9
Sunday,12,23,3,3
Sunday,12,23,4,5
Sunday,12,23,5,14
Sunday,12,23,6,13
Sunday,12,23,7,18
Sunday,12,23,8,45
Sunday,12,23,9,71
Sunday,12,23,10,121
Sunday,12,23,11,126
Sunday,12,23,12,222
Sunday,12,23,13,233
Sunday,12,23,14,235
Sunday,12,23,15,173
Sunday,12,23,16,93
Sunday,12,23,17,129
Sunday,12,23,18,106
Sunday,12,23,19,112
Sunday,12,23,20,105
Sunday,12,23,21,69
Sunday,12,23,22,61
Sunday,12,23,23,46
Sunday,12,30,0,43
Sunday,12,30,1,13
Sunday,12,30,2,13
Sunday,12,30,3,10
Sunday,12,30,4,2
Sunday,12,30,5,7
Sunday,12,30,6,8
Sunday,12,30,7,29
Sunday,12,30,8,54
Sunday,12,30,9,84
Sunday,12,30,10,121
Sunday,12,30,11,137
Sunday,12,30,12,234
Sunday,12,30,13,252
Sunday,12,30,14,266
Sunday,12,30,15,314
Sunday,12,30,16,253
Sunday,12,30,17,238
Sunday,12,30,18,284
Sunday,12,30,19,42
Sunday,12,30,20,87
Sunday,12,30,21,88
Sunday,12,30,22,51
Sunday,12,30,23,52
Thursday,1,4,0,7
Thursday,1,4,2,2
Thursday,1,4,4,4
Thursday,1,4,5,11
Thursday,1,4,6,6
Thursday,1,4,7,165
Thursday,1,4,8,825
Thursday,1,4,9,188
Thursday,1,4,10,249
Thursday,1,4,11,60
Thursday,1,4,12,131
Thursday,1,4,13,133
Thursday,1,4,14,108
Thursday,1,4,15,140
Thursday,1,4,16,218
Thursday,1,4,17,417
Thursday,1,4,18,314
Thursday,1,4,19,211
Thursday,1,4,20,109
Thursday,1,4,21,59
Thursday,1,4,22,28
Thursday,1,4,23,18
Thursday,1,11,0,12
Thursday,1,11,1,4
Thursday,1,11,2,5
Thursday,1,11,3,1
Thursday,1,11,4,12
Thursday,1,11,6,83
Thursday,1,11,7,226
Thursday,1,11,8,525
Thursday,1,11,9,826
Thursday,1,11,10,114
Thursday,1,11,11,91
Thursday,1,11,12,150
Thursday,1,11,13,182
Thursday,1,11,14,138
Thursday,1,11,15,156
Thursday,1,11,16,285
Thursday,1,11,17,524
Thursday,1,11,18,402
Thursday,1,11,19,249
Thursday,1,11,20,154
Thursday,1,11,21,90
Thursday,1,11,22,61
Thursday,1,11,23,27
Thursday,1,18,0,20
Thursday,1,18,1,5
Thursday,1,18,2,4
Thursday,1,18,3,2
Thursday,1,18,4,3
Thursday,1,18,5,17
Thursday,1,18,6,90
Thursday,1,18,7,230
Thursday,1,18,8,871
Thursday,1,18,9,409
Thursday,1,18,10,29
Thursday,1,18,11,117
Thursday,1,18,12,36
Thursday,1,18,13,130
Thursday,1,18,14,68
Thursday,1,18,15,70
Thursday,1,18,16,20
Thursday,1,18,17,213
Thursday,1,18,18,347
Thursday,1,18,19,54
Thursday,1,18,20,107
Thursday,1,18,21,119
Thursday,1,18,22,18
Thursday,1,18,23,62
Thursday,1,25,0,9
Thursday,1,25,1,4
Thursday,1,25,2,1
Thursday,1,25,3,5
Thursday,1,25,4,3
Thursday,1,25,5,2
Thursday,1,25,6,164
Thursday,1,25,7,26
Thursday,1,25,8,461
Thursday,1,25,9,505
Thursday,1,25,10,225
Thursday,1,25,11,123
Thursday,1,25,12,169
Thursday,1,25,13,165
Thursday,1,25,14,105
Thursday,1,25,15,135
Thursday,1,25,16,271
Thursday,1,25,17,518
Thursday,1,25,18,426
Thursday,1,25,19,228
Thursday,1,25,20,174
Thursday,1,25,21,76
Thursday,1,25,22,67
Thursday,1,25,23,28
Thursday,2,1,0,15
Thursday,2,1,1,3
Thursday,2,1,2,4
Thursday,2,1,3,3
Thursday,2,1,4,9
Thursday,2,1,5,19
Thursday,2,1,6,104
Thursday,2,1,7,246
Thursday,2,1,8,613
Thursday,2,1,9,530
Thursday,2,1,10,244
Thursday,2,1,11,171
Thursday,2,1,12,192
Thursday,2,1,13,193
Thursday,2,1,14,165
Thursday,2,1,15,177
Thursday,2,1,16,256
Thursday,2,1,17,580
Thursday,2,1,18,485
Thursday,2,1,19,307
Thursday,2,1,20,200
Thursday,2,1,21,124
Thursday,2,1,22,100
Thursday,2,1,23,48
Thursday,2,8,0,24
Thursday,2,8,1,8
Thursday,2,8,2,2
Thursday,2,8,3,1
Thursday,2,8,4,6
Thursday,2,8,5,19
Thursday,2,8,6,93
Thursday,2,8,7,262
Thursday,2,8,8,656
Thursday,2,8,9,600
Thursday,2,8,10,240
Thursday,2,8,11,182
Thursday,2,8,12,196
Thursday,2,8,13,199
Thursday,2,8,14,172
Thursday,2,8,15,195
Thursday,2,8,16,359
Thursday,2,8,17,644
Thursday,2,8,18,538
Thursday,2,8,19,327
Thursday,2,8,20,192
Thursday,2,8,21,145
Thursday,2,8,22,93
Thursday,2,8,23,54
Thursday,2,15,0,12
Thursday,2,15,1,5
Thursday,2,15,2,4
Thursday,2,15,3,8
Thursday,2,15,4,6
Thursday,2,15,5,1
Thursday,2,15,6,72
Thursday,2,15,7,276
Thursday,2,15,8,634
Thursday,2,15,9,558
Thursday,2,15,10,238
Thursday,2,15,11,167
Thursday,2,15,12,203
Thursday,2,15,13,194
Thursday,2,15,14,146
Thursday,2,15,15,155
Thursday,2,15,16,320
Thursday,2,15,17,596
Thursday,2,15,18,470
Thursday,2,15,19,290
Thursday,2,15,20,150
Thursday,2,15,21,108
Thursday,2,15,22,70
Thursday,2,15,23,43
Thursday,2,22,0,17
Thursday,2,22,1,5
Thursday,2,22,2,5
Thursday,2,22,3,3
Thursday,2,22,4,7
Thursday,2,22,5,18
Thursday,2,22,6,90
Thursday,2,22,7,248
Thursday,2,22,8,558
Thursday,2,22,9,498
Thursday,2,22,10,212
Thursday,2,22,11,191
Thursday,2,22,12,172
Thursday,2,22,13,128
Thursday,2,22,14,140
Thursday,2,22,15,127
Thursday,2,22,16,233
Thursday,2,22,17,498
Thursday,2,22,18,379
Thursday,2,22,19,273
Thursday,2,22,20,131
Thursday,2,22,21,93
Thursday,2,22,22,50
Thursday,2,22,23,29
Thursday,3,1,0,7
Thursday,3,1,1,6
Thursday,3,1,2,2
Thursday,3,1,3,1
Thursday,3,1,4,1
Thursday,3,1,5,7
Thursday,3,1,6,20
Thursday,3,1,7,103
Thursday,3,1,8,353
Thursday,3,1,9,84
Thursday,3,1,10,86
Thursday,3,1,11,89
Thursday,3,1,12,18
Thursday,3,1,13,118
Thursday,3,1,14,256
Thursday,3,1,15,144
Thursday,3,1,16,21
Thursday,3,1,17,411
Thursday,3,1,18,420
Thursday,3,1,19,396
Thursday,3,1,20,127
Thursday,3,1,21,9
Thursday,3,1,22,26
Thursday,3,1,23,17
Thursday,3,8,0,13
Thursday,3,8,1,5
Thursday,3,8,2,8
Thursday,3,8,3,2
Thursday,3,8,4,5
Thursday,3,8,5,15
Thursday,3,8,6,82
Thursday,3,8,7,243
Thursday,3,8,8,594
Thursday,3,8,9,511
Thursday,3,8,10,368
Thursday,3,8,11,69
Thursday,3,8,12,141
Thursday,3,8,13,350
Thursday,3,8,14,214
Thursday,3,8,15,42
Thursday,3,8,16,260
Thursday,3,8,17,568
Thursday,3,8,18,970
Thursday,3,8,19,98
Thursday,3,8,20,144
Thursday,3,8,21,119
Thursday,3,8,22,72
Thursday,3,8,23,54
Thursday,3,15,0,19
Thursday,3,15,1,4
Thursday,3,15,2,4
Thursday,3,15,3,3
Thursday,3,15,4,8
Thursday,3,15,5,16
Thursday,3,15,6,75
Thursday,3,15,7,224
Thursday,3,15,8,588
Thursday,3,15,9,422
Thursday,3,15,10,113
Thursday,3,15,11,101
Thursday,3,15,12,115
Thursday,3,15,13,111
Thursday,3,15,14,91
Thursday,3,15,15,136
Thursday,3,15,16,219
Thursday,3,15,17,484
Thursday,3,15,18,296
Thursday,3,15,19,98
Thursday,3,15,20,86
Thursday,3,15,21,79
Thursday,3,15,22,51
Thursday,3,15,23,27
Thursday,3,22,0,13
Thursday,3,22,1,2
Thursday,3,22,2,2
Thursday,3,22,3,4
Thursday,3,22,4,3
Thursday,3,22,5,3
Thursday,3,22,6,22
Thursday,3,22,7,94
Thursday,3,22,8,340
Thursday,3,22,9,390
Thursday,3,22,10,85
Thursday,3,22,11,124
Thursday,3,22,12,153
Thursday,3,22,13,153
Thursday,3,22,14,162
Thursday,3,22,15,302
Thursday,3,22,16,88
Thursday,3,22,17,475
Thursday,3,22,18,920
Thursday,3,22,19,108
Thursday,3,22,20,130
Thursday,3,22,21,113
Thursday,3,22,22,101
Thursday,3,22,23,40
Thursday,3,29,0,14
Thursday,3,29,1,6
Thursday,3,29,2,5
Thursday,3,29,3,5
Thursday,3,29,4,6
Thursday,3,29,5,24
Thursday,3,29,6,97
Thursday,3,29,7,243
Thursday,3,29,8,619
Thursday,3,29,9,574
Thursday,3,29,10,238
Thursday,3,29,11,182
Thursday,3,29,12,217
Thursday,3,29,13,228
Thursday,3,29,14,185
Thursday,3,29,15,220
Thursday,3,29,16,361
Thursday,3,29,17,662
Thursday,3,29,18,604
Thursday,3,29,19,387
Thursday,3,29,20,213
Thursday,3,29,21,178
Thursday,3,29,22,106
Thursday,3,29,23,54
Thursday,4,5,0,29
Thursday,4,5,1,13
Thursday,4,5,2,5
Thursday,4,5,3,5
Thursday,4,5,4,4
Thursday,4,5,5,17
Thursday,4,5,6,77
Thursday,4,5,7,259
Thursday,4,5,8,621
Thursday,4,5,9,564
Thursday,4,5,10,263
Thursday,4,5,11,185
Thursday,4,5,12,184
Thursday,4,5,13,184
Thursday,4,5,14,165
Thursday,4,5,15,159
Thursday,4,5,16,286
Thursday,4,5,17,567
Thursday,4,5,18,399
Thursday,4,5,19,169
Thursday,4,5,20,60
Thursday,4,5,21,61
Thursday,4,5,22,32
Thursday,4,5,23,24
Thursday,4,12,0,16
Thursday,4,12,1,9
Thursday,4,12,2,5
Thursday,4,12,3,2
Thursday,4,12,4,9
Thursday,4,12,5,10
Thursday,4,12,6,90
Thursday,4,12,7,264
Thursday,4,12,8,629
Thursday,4,12,9,556
Thursday,4,12,10,254
Thursday,4,12,11,169
Thursday,4,12,12,212
Thursday,4,12,13,204
Thursday,4,12,14,142
Thursday,4,12,15,201
Thursday,4,12,16,300
Thursday,4,12,17,615
Thursday,4,12,18,503
Thursday,4,12,19,302
Thursday,4,12,20,178
Thursday,4,12,21,122
Thursday,4,12,22,71
Thursday,4,12,23,41
Thursday,4,19,0,30
Thursday,4,19,1,6
Thursday,4,19,2,10
Thursday,4,19,3,5
Thursday,4,19,4,5
Thursday,4,19,5,25
Thursday,4,19,6,92
Thursday,4,19,7,287
Thursday,4,19,8,625
Thursday,4,19,9,578
Thursday,4,19,10,285
Thursday,4,19,11,169
Thursday,4,19,12,169
Thursday,4,19,13,165
Thursday,4,19,14,140
Thursday,4,19,15,209
Thursday,4,19,16,331
Thursday,4,19,17,648
Thursday,4,19,18,576
Thursday,4,19,19,343
Thursday,4,19,20,236
Thursday,4,19,21,144
Thursday,4,19,22,102
Thursday,4,19,23,59
Thursday,4,26,0,19
Thursday,4,26,1,12
Thursday,4,26,2,3
Thursday,4,26,3,7
Thursday,4,26,4,3
Thursday,4,26,5,24
Thursday,4,26,6,103
Thursday,4,26,7,288
Thursday,4,26,8,711
Thursday,4,26,9,642
Thursday,4,26,10,294
Thursday,4,26,11,204
Thursday,4,26,12,225
Thursday,4,26,13,203
Thursday,4,26,14,171
Thursday,4,26,15,238
Thursday,4,26,16,405
Thursday,4,26,17,721
Thursday,4,26,18,699
Thursday,4,26,19,412
Thursday,4,26,20,270
Thursday,4,26,21,151
Thursday,4,26,22,118
Thursday,4,26,23,55
Thursday,5,3,0,25
Thursday,5,3,1,21
Thursday,5,3,2,13
Thursday,5,3,3,3
Thursday,5,3,4,8
Thursday,5,3,5,25
Thursday,5,3,6,236
Thursday,5,3,7,53
Thursday,5,3,8,671
Thursday,5,3,9,618
Thursday,5,3,10,335
Thursday,5,3,11,244
Thursday,5,3,12,263
Thursday,5,3,13,209
Thursday,5,3,14,218
Thursday,5,3,15,478
Thursday,5,3,16,114
Thursday,5,3,17,1407
Thursday,5,3,18,804
Thursday,5,3,19,105
Thursday,5,3,20,203
Thursday,5,3,21,178
Thursday,5,3,22,112
Thursday,5,3,23,60
Thursday,5,10,0,25
Thursday,5,10,1,13
Thursday,5,10,2,7
Thursday,5,10,3,16
Thursday,5,10,4,9
Thursday,5,10,5,4
Thursday,5,10,7,386
Thursday,5,10,8,905
Thursday,5,10,9,750
Thursday,5,10,10,316
Thursday,5,10,11,295
Thursday,5,10,12,684
Thursday,5,10,13,145
Thursday,5,10,14,441
Thursday,5,10,15,142
Thursday,5,10,16,442
Thursday,5,10,17,937
Thursday,5,10,18,797
Thursday,5,10,19,473
Thursday,5,10,20,332
Thursday,5,10,21,189
Thursday,5,10,22,137
Thursday,5,10,23,74
Thursday,5,17,0,24
Thursday,5,17,1,10
Thursday,5,17,2,7
Thursday,5,17,3,7
Thursday,5,17,4,10
Thursday,5,17,5,38
Thursday,5,17,6,137
Thursday,5,17,7,351
Thursday,5,17,8,802
Thursday,5,17,9,1166
Thursday,5,17,10,359
Thursday,5,17,11,215
Thursday,5,17,12,53
Thursday,5,17,13,200
Thursday,5,17,14,216
Thursday,5,17,15,248
Thursday,5,17,16,444
Thursday,5,17,17,864
Thursday,5,17,18,714
Thursday,5,17,19,476
Thursday,5,17,20,269
Thursday,5,17,21,215
Thursday,5,17,22,132
Thursday,5,17,23,67
Thursday,5,24,0,22
Thursday,5,24,1,7
Thursday,5,24,2,9
Thursday,5,24,3,8
Thursday,5,24,4,4
Thursday,5,24,5,31
Thursday,5,24,6,112
Thursday,5,24,7,358
Thursday,5,24,8,718
Thursday,5,24,9,711
Thursday,5,24,10,344
Thursday,5,24,11,426
Thursday,5,24,12,113
Thursday,5,24,13,209
Thursday,5,24,14,192
Thursday,5,24,15,282
Thursday,5,24,16,478
Thursday,5,24,17,864
Thursday,5,24,18,642
Thursday,5,24,19,401
Thursday,5,24,20,242
Thursday,5,24,21,176
Thursday,5,24,22,129
Thursday,5,24,23,93
Thursday,5,31,0,19
Thursday,5,31,1,8
Thursday,5,31,2,5
Thursday,5,31,3,8
Thursday,5,31,4,4
Thursday,5,31,5,25
Thursday,5,31,6,125
Thursday,5,31,7,777
Thursday,5,31,8,196
Thursday,5,31,9,1189
Thursday,5,31,10,124
Thursday,5,31,11,186
Thursday,5,31,12,278
Thursday,5,31,13,253
Thursday,5,31,14,217
Thursday,5,31,15,280
Thursday,5,31,16,484
Thursday,5,31,17,883
Thursday,5,31,18,774
Thursday,5,31,19,436
Thursday,5,31,20,243
Thursday,5,31,21,232
Thursday,5,31,22,139
Thursday,5,31,23,68
Thursday,6,7,0,40
Thursday,6,7,1,13
Thursday,6,7,2,8
Thursday,6,7,3,5
Thursday,6,7,4,10
Thursday,6,7,5,27
Thursday,6,7,6,108
Thursday,6,7,7,375
Thursday,6,7,8,1528
Thursday,6,7,9,353
Thursday,6,7,10,495
Thursday,6,7,11,99
Thursday,6,7,12,235
Thursday,6,7,13,255
Thursday,6,7,14,247
Thursday,6,7,15,286
Thursday,6,7,16,473
Thursday,6,7,17,928
Thursday,6,7,18,798
Thursday,6,7,19,502
Thursday,6,7,20,307
Thursday,6,7,21,183
Thursday,6,7,22,143
Thursday,6,7,23,64
Thursday,6,14,0,25
Thursday,6,14,1,13
Thursday,6,14,2,12
Thursday,6,14,3,9
Thursday,6,14,4,14
Thursday,6,14,5,37
Thursday,6,14,6,141
Thursday,6,14,7,428
Thursday,6,14,8,908
Thursday,6,14,9,1454
Thursday,6,14,10,185
Thursday,6,14,11,226
Thursday,6,14,12,317
Thursday,6,14,13,281
Thursday,6,14,14,262
Thursday,6,14,15,294
